,Pokemon,Type,Species,Height,Weight,Abilities,EV Yield,Catch Rate,Base Friendship,Base Exp,Growth Rate,Egg Groups,Gender,Egg Cycles,HP Base,HP Min,HP Max,Attack Base,Attack Min,Attack Max,Defense Base,Defense Min,Defense Max,Special Attack Base,Special Attack Min,Special Attack Max,Special Defense Base,Special Defense Min,Special Defense Max,Speed Base,Speed Min,Speed Max,_name,id,name,pokedex_id,type1,type2,primary_color,shape,legendary,mega_evolution,alolan_form,galarian_form,gigantamax,image_fn
1031,Swinub,"Ice, Ground",Pig Pokémon,0.4 m (1′04″),6.5 kg (14.3 lbs),"1. Oblivious, 2. Snow Cloak, Thick Fat (hidden ability)",1 Attack,"225 (29.4% with PokéBall, full HP)",50 (normal),50,Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,50,94,218,40,76,196,30,58,174,30,58,174,50,94,218,swinub,295.0,Swinub,220.0,Ice,Ground,Brown,Quadruped,False,False,False,False,False,['220']
1032,Swirlix,Fairy,Cotton Candy Pokémon,0.4 m (1′04″),3.5 kg (7.7 lbs),"1. Sweet Veil, Unburden (hidden ability)",1 Defense,"200 (26.1% with PokéBall, full HP)",50 (normal),68,Medium Fast,Fairy,"50% male, 50% female","20 (4,884–5,140 steps)",62,234,328,48,90,214,66,123,254,59,110,238,57,107,234,49,92,216,swirlix,827.0,Swirlix,684.0,Fairy,,White,Legs,False,False,False,False,False,['684']
1033,Swoobat,"Psychic, Flying",Courting Pokémon,0.9 m (2′11″),10.5 kg (23.1 lbs),"1. Unaware, 2. Klutz, Simple (hidden ability)",2 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),149,Medium Fast,"Field, Flying","50% male, 50% female","15 (3,599–3,855 steps)",67,244,338,57,107,234,55,103,229,77,143,278,55,103,229,114,209,359,swoobat,650.0,Swoobat,528.0,Psychic,Flying,Blue,Wings,False,False,False,False,False,['528']
1034,Sylveon,Fairy,Intertwining Pokémon,1.0 m (3′03″),23.5 kg (51.8 lbs),"1. Cute Charm, Pixilate (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),184,Medium Fast,Field,"87.5% male, 12.5% female","35 (8,739–8,995 steps)",95,300,394,65,121,251,65,121,251,110,202,350,130,238,394,60,112,240,sylveon,843.0,Sylveon,700.0,Fairy,,Pink,Quadruped,False,False,False,False,False,['700']
1035,Tadbulb,Electric,EleTadpole Pokémon,0.3 m (1′00″),0.4 kg (0.9 lbs),"1. Own Tempo, 2. Static, Damp (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),54,Medium Fast,Water 1,"50% male, 50% female","20 (4,884–5,140 steps)",61,232,326,31,60,177,41,78,199,59,110,238,35,67,185,45,85,207,tadbulb,,,,,,,,,,,,,
1036,Taillow,"Normal, Flying",TinySwallow Pokémon,0.3 m (1′00″),2.3 kg (5.1 lbs),"1. Guts, Scrappy (hidden ability)",1 Speed,"200 (26.1% with PokéBall, full HP)",50 (normal),54,Medium Slow,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",40,190,284,55,103,229,30,58,174,30,58,174,30,58,174,85,157,295,taillow,359.0,Taillow,276.0,Normal,Flying,Blue,Wings,False,False,False,False,False,['276']
1037,Talonflame,"Fire, Flying",Scorching Pokémon,1.2 m (3′11″),24.5 kg (54.0 lbs),"1. Flame Body, Gale Wings (hidden ability)",3 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),175,Medium Slow,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",78,266,360,81,150,287,71,132,265,74,137,271,69,128,260,126,231,386,talonflame,803.0,Talonflame,663.0,Fire,Flying,Red,Wings,False,False,False,False,False,['663']
1038,Tandemaus,Normal,Couple Pokémon,0.3 m (1′00″),1.8 kg (4.0 lbs),"1. Run Away, 2. Pickup, Own Tempo (hidden ability)",1 Speed,"150 (19.6% with PokéBall, full HP)",50 (normal),61,Fast,"Fairy, Field",Genderless,"10 (2,314–2,570 steps)",50,210,304,50,94,218,45,85,207,40,76,196,45,85,207,75,139,273,tandemaus,,,,,,,,,,,,,
1039,Tangela,Grass,Vine Pokémon,1.0 m (3′03″),35.0 kg (77.2 lbs),"1. Chlorophyll, 2. Leaf Guard, Regenerator (hidden ability)",1 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),87,Medium Fast,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",65,240,334,55,103,229,115,211,361,100,184,328,40,76,196,60,112,240,tangela,171.0,Tangela,114.0,Grass,,Blue,Legs,False,False,False,False,False,['114']
1040,Tangrowth,Grass,Vine Pokémon,2.0 m (6′07″),128.6 kg (283.5 lbs),"1. Chlorophyll, 2. Leaf Guard, Regenerator (hidden ability)",2 Defense,"30 (3.9% with PokéBall, full HP)",50 (normal),187,Medium Fast,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",100,310,404,100,184,328,125,229,383,110,202,350,50,94,218,50,94,218,tangrowth,579.0,Tangrowth,465.0,Grass,,Blue,Humanoid,False,False,False,False,False,['465']
1041,Tapu Bulu,"Grass, Fairy",Land Spirit Pokémon,1.9 m (6′03″),45.5 kg (100.3 lbs),"1. Grassy Surge, Telepathy (hidden ability)",3 Attack,"3 (0.4% with PokéBall, full HP)",50 (normal),257,Slow,Undiscovered,Genderless,"15 (3,599–3,855 steps)",70,250,344,130,238,394,115,211,361,85,157,295,95,175,317,75,139,273,tapu bulu,972.0,Tapu Bulu,787.0,Grass,Fairy,Red,Arms,True,False,False,False,False,['787']
1042,Tapu Fini,"Water, Fairy",Land Spirit Pokémon,1.3 m (4′03″),21.2 kg (46.7 lbs),"1. Misty Surge, Telepathy (hidden ability)",3 Sp. Def,"3 (0.4% with PokéBall, full HP)",50 (normal),257,Slow,Undiscovered,Genderless,"15 (3,599–3,855 steps)",70,250,344,75,139,273,115,211,361,95,175,317,130,238,394,85,157,295,tapu fini,973.0,Tapu Fini,788.0,Water,Fairy,Purple,Arms,True,False,False,False,False,['788']
1043,Tapu Koko,"Electric, Fairy",Land Spirit Pokémon,1.8 m (5′11″),20.5 kg (45.2 lbs),"1. Electric Surge, Telepathy (hidden ability)",3 Speed,"3 (0.4% with PokéBall, full HP)",50 (normal),257,Slow,Undiscovered,Genderless,"15 (3,599–3,855 steps)",70,250,344,115,211,361,85,157,295,95,175,317,75,139,273,130,238,394,tapu koko,970.0,Tapu Koko,785.0,Electric,Fairy,Yellow,Arms,True,False,False,False,False,['785']
1044,Tapu Lele,"Psychic, Fairy",Land Spirit Pokémon,1.2 m (3′11″),18.6 kg (41.0 lbs),"1. Psychic Surge, Telepathy (hidden ability)",3 Sp. Atk,"3 (0.4% with PokéBall, full HP)",50 (normal),257,Slow,Undiscovered,Genderless,"15 (3,599–3,855 steps)",70,250,344,85,157,295,75,139,273,130,238,394,115,211,361,95,175,317,tapu lele,971.0,Tapu Lele,786.0,Psychic,Fairy,Pink,Arms,True,False,False,False,False,['786']
1045,Tarountula,Bug,String Ball Pokémon,0.3 m (1′00″),4.0 kg (8.8 lbs),"1. Insomnia, Stakeout (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),42,Erratic,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",35,180,274,41,78,199,45,85,207,29,56,172,40,76,196,20,40,152,tarountula,,,,,,,,,,,,,
1046,Tatsugiri Curly Form,"Dragon, Water",Mimicry Pokémon,0.3 m (1′00″),8.0 kg (17.6 lbs),"1. Commander, Storm Drain (hidden ability)",2 Sp. Atk,"100 (13.1% with PokéBall, full HP)",50 (normal),166,Medium Slow,Water 2,"50% male, 50% female","35 (8,739–8,995 steps)",68,246,340,50,94,218,60,112,240,120,220,372,95,175,317,82,152,289,tatsugiri curly form,,,,,,,,,,,,,
1047,Tatsugiri Droopy Form,"Dragon, Water",Mimicry Pokémon,0.3 m (1′00″),8.0 kg (17.6 lbs),—,2 Sp. Atk,"100 (13.1% with PokéBall, full HP)",50 (normal),166,Medium Slow,—,"50% male, 50% female","35 (8,739–8,995 steps)",68,246,340,50,94,218,60,112,240,120,220,372,95,175,317,82,152,289,tatsugiri droopy form,,,,,,,,,,,,,
1048,Tatsugiri Stretchy Form,"Dragon, Water",Mimicry Pokémon,0.3 m (1′00″),8.0 kg (17.6 lbs),—,2 Sp. Atk,"100 (13.1% with PokéBall, full HP)",50 (normal),166,Medium Slow,—,"50% male, 50% female","35 (8,739–8,995 steps)",68,246,340,50,94,218,60,112,240,120,220,372,95,175,317,82,152,289,tatsugiri stretchy form,,,,,,,,,,,,,
1049,Tauros,Normal,Wild Bull Pokémon,1.4 m (4′07″),88.4 kg (194.9 lbs),"1. Intimidate, 2. Anger Point, Sheer Force (hidden ability)","1 Attack, 1 Speed","45 (5.9% with PokéBall, full HP)",50 (normal),172,Slow,Field,"100% male, 0% female","20 (4,884–5,140 steps)",75,260,354,100,184,328,95,175,317,40,76,196,70,130,262,110,202,350,tauros,188.0,Tauros,128.0,Normal,,Brown,Quadruped,False,False,False,False,False,['128']
1050,Tauros Combat Breed,Fighting,Wild Bull Pokémon,1.4 m (4′07″),115.0 kg (253.5 lbs),"1. Intimidate, 2. Anger Point, Cud Chew (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),172,Slow,Field,"100% male, 0% female","20 (4,884–5,140 steps)",75,260,354,110,202,350,105,193,339,30,58,174,70,130,262,100,184,328,tauros combat breed,,,,,,,,,,,,,
1051,Tauros Blaze Breed,"Fighting, Fire",Wild Bull Pokémon,1.4 m (4′07″),85.0 kg (187.4 lbs),"1. Intimidate, 2. Anger Point, Cud Chew (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),172,Slow,Field,"100% male, 0% female","20 (4,884–5,140 steps)",75,260,354,110,202,350,105,193,339,30,58,174,70,130,262,100,184,328,tauros blaze breed,,,,,,,,,,,,,
1052,Tauros Aqua Breed,"Fighting, Water",Wild Bull Pokémon,1.4 m (4′07″),110.0 kg (242.5 lbs),"1. Intimidate, 2. Anger Point, Cud Chew (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),172,Slow,Field,"100% male, 0% female","20 (4,884–5,140 steps)",75,260,354,110,202,350,105,193,339,30,58,174,70,130,262,100,184,328,tauros aqua breed,,,,,,,,,,,,,
1053,Teddiursa,Normal,Little Bear Pokémon,0.6 m (2′00″),8.8 kg (19.4 lbs),"1. Pickup, 2. Quick Feet, Honey Gather (hidden ability)",1 Attack,"120 (15.7% with PokéBall, full HP)",50 (normal),66,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",60,230,324,80,148,284,50,94,218,50,94,218,50,94,218,40,76,196,teddiursa,291.0,Teddiursa,216.0,Normal,,Brown,Upright,False,False,False,False,False,['216']
1054,Tentacool,"Water, Poison",Jellyfish Pokémon,0.9 m (2′11″),45.5 kg (100.3 lbs),"1. Clear Body, 2. Liquid Ooze, Rain Dish (hidden ability)",1 Sp. Def,"190 (24.8% with PokéBall, full HP)",50 (normal),67,Slow,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,40,76,196,35,67,185,50,94,218,100,184,328,70,130,262,tentacool,111.0,Tentacool,72.0,Water,Poison,Blue,Tentacles,False,False,False,False,False,['72']
1055,Tentacruel,"Water, Poison",Jellyfish Pokémon,1.6 m (5′03″),55.0 kg (121.3 lbs),"1. Clear Body, 2. Liquid Ooze, Rain Dish (hidden ability)",2 Sp. Def,"60 (7.8% with PokéBall, full HP)",50 (normal),180,Slow,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",80,270,364,70,130,262,65,121,251,80,148,284,120,220,372,100,184,328,tentacruel,112.0,Tentacruel,73.0,Water,Poison,Blue,Tentacles,False,False,False,False,False,['73']
1056,Tepig,Fire,Fire Pig Pokémon,0.5 m (1′08″),9.9 kg (21.8 lbs),"1. Blaze, Thick Fat (hidden ability)",1 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",65,240,334,63,117,247,45,85,207,45,85,207,45,85,207,45,85,207,tepig,620.0,Tepig,498.0,Fire,,Red,Quadruped,False,False,False,False,False,['498']
1057,Terapagos Normal Form,Normal,Tera Pokémon,0.2 m (0′08″),6.5 kg (14.3 lbs),1. Tera Shift,1 Defense,"255 (33.3% with PokéBall, full HP)",—,—,Slow,Undiscovered,"50% male, 50% female",—,90,290,384,65,121,251,85,157,295,65,121,251,85,157,295,60,112,240,terapagos normal form,,,,,,,,,,,,,
1058,Terapagos Terastal Form,Normal,Tera Pokémon,0.3 m (1′00″),16.0 kg (35.3 lbs),1. Tera Shell,"2 Defense, 2 Sp. Def","255 (33.3% with PokéBall, full HP)",—,—,Slow,Undiscovered,"50% male, 50% female",—,95,300,394,95,175,317,110,202,350,105,193,339,110,202,350,85,157,295,terapagos terastal form,,,,,,,,,,,,,
1059,Terapagos Stellar Form,Normal,Tera Pokémon,1.7 m (5′07″),77.0 kg (169.8 lbs),1. Teraform Zero,3 HP,"255 (33.3% with PokéBall, full HP)",—,—,Slow,Undiscovered,"50% male, 50% female",—,160,430,524,105,193,339,110,202,350,130,238,394,110,202,350,85,157,295,terapagos stellar form,,,,,,,,,,,,,
1060,Terrakion,"Rock, Fighting",Cavern Pokémon,1.9 m (6′03″),260.0 kg (573.2 lbs),1. Justified,3 Attack,"3 (0.4% with PokéBall, full HP)",35 (lower than normal),261,Slow,Undiscovered,Genderless,"80 (20,304–20,560 steps)",91,292,386,129,236,392,90,166,306,72,134,267,90,166,306,108,198,346,terrakion,770.0,Terrakion,639.0,Rock,Fighting,Gray,Quadruped,True,False,False,False,False,['639']
1061,Thievul,Dark,Fox Pokémon,1.2 m (3′11″),19.9 kg (43.9 lbs),"1. Run Away, 2. Unburden, Stakeout (hidden ability)",2 Sp. Def,"127 (16.6% with PokéBall, full HP)",50 (normal),159,Fast,Field,"50% male, 50% female","15 (3,599–3,855 steps)",70,250,344,58,108,236,58,108,236,87,161,300,92,170,311,90,166,306,thievul,1023.0,Thievul,828.0,Dark,,Brown,Quadruped,False,False,False,False,False,['828']
1062,Throh,Fighting,Judo Pokémon,1.3 m (4′03″),55.5 kg (122.4 lbs),"1. Guts, 2. Inner Focus, Mold Breaker (hidden ability)",2 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),163,Medium Fast,Human-Like,"100% male, 0% female","20 (4,884–5,140 steps)",120,350,444,100,184,328,85,157,295,30,58,174,85,157,295,45,85,207,throh,661.0,Throh,538.0,Fighting,,Red,Humanoid,False,False,False,False,False,['538']
1063,Thundurus Incarnate Forme,"Electric, Flying",Bolt Strike Pokémon,1.5 m (4′11″),61.0 kg (134.5 lbs),"1. Prankster, Defiant (hidden ability)",3 Attack,"3 (0.4% with PokéBall, full HP)",90 (higher than normal),290,Slow,Undiscovered,"100% male, 0% female","120 (30,584–30,840 steps)",79,268,362,115,211,361,70,130,262,125,229,383,80,148,284,111,204,353,thundurus incarnate,774.0,Thundurus Incarnate,642.0,Electric,Flying,Blue,Arms,True,False,False,False,False,['642-incarnate']
1064,Thundurus Therian Forme,"Electric, Flying",Bolt Strike Pokémon,3.0 m (9′10″),61.0 kg (134.5 lbs),1. Volt Absorb,3 Sp. Atk,"3 (0.4% with PokéBall, full HP)",90 (higher than normal),290,Slow,Undiscovered,"100% male, 0% female","120 (30,584–30,840 steps)",79,268,362,105,193,339,70,130,262,145,265,427,80,148,284,101,186,331,thundurus therian,775.0,Thundurus Therian,642.0,Electric,Flying,Blue,Arms,True,False,False,False,False,['642-therian']
1065,Thwackey,Grass,Beat Pokémon,0.7 m (2′04″),14.0 kg (30.9 lbs),"1. Overgrow, Grassy Surge (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),147,Medium Slow,"Field, Grass","87.5% male, 12.5% female","20 (4,884–5,140 steps)",70,250,344,85,157,295,70,130,262,55,103,229,60,112,240,80,148,284,thwackey,1001.0,Thwackey,811.0,Grass,,Green,Upright,False,False,False,False,False,['811']
1066,Timburr,Fighting,Muscular Pokémon,0.6 m (2′00″),12.5 kg (27.6 lbs),"1. Guts, 2. Sheer Force, Iron Fist (hidden ability)",1 Attack,"180 (23.5% with PokéBall, full HP)",70 (higher than normal),61,Medium Slow,Human-Like,"75% male, 25% female","20 (4,884–5,140 steps)",75,260,354,80,148,284,55,103,229,25,49,163,35,67,185,35,67,185,timburr,655.0,Timburr,532.0,Fighting,,Gray,Humanoid,False,False,False,False,False,['532']
1067,Ting-Lu,"Dark, Ground",Ruinous Pokémon,2.7 m (8′10″),699.7 kg (1542.6 lbs),1. Vessel of Ruin,3 Defense,"6 (0.8% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",155,420,514,110,202,350,125,229,383,55,103,229,80,148,284,45,85,207,ting-lu,,,,,,,,,,,,,
1068,Tinkatink,"Fairy, Steel",Metalsmith Pokémon,0.4 m (1′04″),8.9 kg (19.6 lbs),"1. Mold Breaker, 2. Own Tempo, Pickpocket (hidden ability)",1 Sp. Def,"190 (24.8% with PokéBall, full HP)",50 (normal),59,Medium Slow,Fairy,"0% male, 100% female","20 (4,884–5,140 steps)",50,210,304,45,85,207,45,85,207,35,67,185,64,119,249,58,108,236,tinkatink,,,,,,,,,,,,,
1069,Tinkaton,"Fairy, Steel",Hammer Pokémon,0.7 m (2′04″),112.8 kg (248.7 lbs),"1. Mold Breaker, 2. Own Tempo, Pickpocket (hidden ability)",3 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),253,Medium Slow,Fairy,"0% male, 100% female","20 (4,884–5,140 steps)",85,280,374,75,139,273,77,143,278,70,130,262,105,193,339,94,173,315,tinkaton,,,,,,,,,,,,,
1070,Tinkatuff,"Fairy, Steel",Hammer Pokémon,0.7 m (2′04″),59.1 kg (130.3 lbs),"1. Mold Breaker, 2. Own Tempo, Pickpocket (hidden ability)",2 Sp. Def,"90 (11.8% with PokéBall, full HP)",50 (normal),133,Medium Slow,Fairy,"0% male, 100% female","20 (4,884–5,140 steps)",65,240,334,55,103,229,55,103,229,45,85,207,82,152,289,78,144,280,tinkatuff,,,,,,,,,,,,,
1071,Tirtouga,"Water, Rock",Prototurtle Pokémon,0.7 m (2′04″),16.5 kg (36.4 lbs),"1. Solid Rock, 2. Sturdy, Swift Swim (hidden ability)",1 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),71,Medium Fast,"Water 1, Water 3","87.5% male, 12.5% female","30 (7,454–7,710 steps)",54,218,312,78,144,280,103,189,335,53,99,225,45,85,207,22,44,157,tirtouga,693.0,Tirtouga,564.0,Water,Rock,Blue,Quadruped,False,False,False,False,False,['564']
1072,Toedscool,"Ground, Grass",Woodear Pokémon,0.9 m (2′11″),33.0 kg (72.8 lbs),1. Mycelium Might,1 Sp. Def,"190 (24.8% with PokéBall, full HP)",50 (normal),67,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,40,76,196,35,67,185,50,94,218,100,184,328,70,130,262,toedscool,,,,,,,,,,,,,
1073,Toedscruel,"Ground, Grass",Woodear Pokémon,1.9 m (6′03″),58.0 kg (127.9 lbs),1. Mycelium Might,2 Sp. Def,"90 (11.8% with PokéBall, full HP)",50 (normal),180,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",80,270,364,70,130,262,65,121,251,80,148,284,120,220,372,100,184,328,toedscruel,,,,,,,,,,,,,
1074,Togedemaru,"Electric, Steel",Roly-Poly Pokémon,0.3 m (1′00″),3.3 kg (7.3 lbs),"1. Iron Barbs, 2. Lightning Rod, Sturdy (hidden ability)",2 Attack,"180 (23.5% with PokéBall, full HP)",50 (normal),152,Medium Fast,"Fairy, Field","50% male, 50% female","10 (2,314–2,570 steps)",65,240,334,98,180,324,63,117,247,40,76,196,73,135,269,96,177,320,togedemaru,957.0,Togedemaru,777.0,Electric,Steel,Gray,Upright,False,False,False,False,False,['777']
1075,Togekiss,"Fairy, Flying",Jubilee Pokémon,1.5 m (4′11″),38.0 kg (83.8 lbs),"1. Hustle, 2. Serene Grace, Super Luck (hidden ability)","2 Sp. Atk, 1 Sp. Def","30 (3.9% with PokéBall, full HP)",50 (normal),245,Fast,"Fairy, Flying","87.5% male, 12.5% female","10 (2,314–2,570 steps)",85,280,374,50,94,218,95,175,317,120,220,372,115,211,361,80,148,284,togekiss,582.0,Togekiss,468.0,Fairy,Flying,White,Wings,False,False,False,False,False,['468']
1076,Togepi,Fairy,Spike Ball Pokémon,0.3 m (1′00″),1.5 kg (3.3 lbs),"1. Hustle, 2. Serene Grace, Super Luck (hidden ability)",1 Sp. Def,"190 (24.8% with PokéBall, full HP)",50 (normal),49,Fast,Undiscovered,"87.5% male, 12.5% female","10 (2,314–2,570 steps)",35,180,274,20,40,152,65,121,251,40,76,196,65,121,251,20,40,152,togepi,245.0,Togepi,175.0,Fairy,,White,Humanoid,False,False,False,False,False,['175']
1077,Togetic,"Fairy, Flying",Happiness Pokémon,0.6 m (2′00″),3.2 kg (7.1 lbs),"1. Hustle, 2. Serene Grace, Super Luck (hidden ability)",2 Sp. Def,"75 (9.8% with PokéBall, full HP)",50 (normal),142,Fast,"Fairy, Flying","87.5% male, 12.5% female","10 (2,314–2,570 steps)",55,220,314,40,76,196,85,157,295,80,148,284,105,193,339,40,76,196,togetic,246.0,Togetic,176.0,Fairy,Flying,White,Humanoid,False,False,False,False,False,['176']
1078,Torchic,Fire,Chick Pokémon,0.4 m (1′04″),2.5 kg (5.5 lbs),"1. Blaze, Speed Boost (hidden ability)",1 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",45,200,294,60,112,240,40,76,196,70,130,262,50,94,218,45,85,207,torchic,334.0,Torchic,255.0,Fire,,Red,Legs,False,False,False,False,False,['255']
1079,Torkoal,Fire,Coal Pokémon,0.5 m (1′08″),80.4 kg (177.3 lbs),"1. White Smoke, 2. Drought, Shell Armor (hidden ability)",2 Defense,"90 (11.8% with PokéBall, full HP)",50 (normal),165,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,85,157,295,140,256,416,85,157,295,70,130,262,20,40,152,torkoal,415.0,Torkoal,324.0,Fire,,Brown,Quadruped,False,False,False,False,False,['324']
1080,Tornadus Incarnate Forme,Flying,Cyclone Pokémon,1.5 m (4′11″),63.0 kg (138.9 lbs),"1. Prankster, Defiant (hidden ability)",3 Attack,"3 (0.4% with PokéBall, full HP)",90 (higher than normal),290,Slow,Undiscovered,"100% male, 0% female","120 (30,584–30,840 steps)",79,268,362,115,211,361,70,130,262,125,229,383,80,148,284,111,204,353,tornadus incarnate,772.0,Tornadus Incarnate,641.0,Flying,,Green,Arms,True,False,False,False,False,['641-incarnate']
1081,Tornadus Therian Forme,Flying,Cyclone Pokémon,1.4 m (4′07″),63.0 kg (138.9 lbs),1. Regenerator,3 Speed,"3 (0.4% with PokéBall, full HP)",90 (higher than normal),290,Slow,Undiscovered,"100% male, 0% female","120 (30,584–30,840 steps)",79,268,362,100,184,328,80,148,284,110,202,350,90,166,306,121,222,375,tornadus therian,773.0,Tornadus Therian,641.0,Flying,,Green,Arms,True,False,False,False,False,['641-therian']
1082,Torracat,Fire,Fire Cat Pokémon,0.7 m (2′04″),25.0 kg (55.1 lbs),"1. Blaze, Intimidate (hidden ability)",2 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),147,Medium Slow,Field,"87.5% male, 12.5% female","15 (3,599–3,855 steps)",65,240,334,85,157,295,50,94,218,80,148,284,50,94,218,90,166,306,torracat,880.0,Torracat,726.0,Fire,,Red,Quadruped,False,False,False,False,False,['726']
1083,Torterra,"Grass, Ground",Continent Pokémon,2.2 m (7′03″),310.0 kg (683.4 lbs),"1. Overgrow, Shell Armor (hidden ability)","2 Attack, 1 Defense","45 (5.9% with PokéBall, full HP)",50 (normal),236,Medium Slow,"Grass, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",95,300,394,109,200,348,105,193,339,75,139,273,85,157,295,56,105,232,torterra,497.0,Torterra,389.0,Grass,Ground,Green,Quadruped,False,False,False,False,False,['389']
